stdDate,stdHour,routeNo,routeName,conzoneId,conzoneName,vdsId,trafficAmout,speed,shareRatio,timeAvg,grade,updownTypeCode
20251106,1739,1710,용인서울선,1710CZS130,하산운터널북측-하산운터널남측,1710VDS00120,50,24,25,50,3,S
20251106,1739,1710,용인서울선,1710CZS130,하산운터널북측-하산운터널남측,1710VDS00130,53,20,29,77,3,S
20251106,1739,1710,용인서울선,1710CZS130,하산운터널북측-하산운터널남측,1710VDS00140,66,26,30,48,3,S
20251106,1739,1710,용인서울선,1710CZS160,운중터널남측-서판교IC북측,1710VDS00150,58,26,24,68,3,S
20251106,1739,2510,호남지선,2510CZE030,계룡IC-서대전JC,2510VDE02900,32,22,29,162,3,E
20251106,1739,2510,호남지선,2510CZE030,계룡IC-서대전JC,2510VDE03000,32,22,29,195,3,E
20251106,1739,2510,호남지선,2510CZE030,계룡IC-서대전JC,2510VDE03100,32,22,29,162,3,E
20251106,1739,3010,상주영천선,3010CZS040,군위JCT-서군위IC,3010VDS03900,35,40,24,91,2,S
20251106,1739,3010,상주영천선,3010CZS040,군위JCT-서군위IC,3010VDS04000,17,11,49,316,3,S
20251106,1739,3010,상주영천선,3010CZS040,군위JCT-서군위IC,3010VDS04100,16,13,44,274,3,S
20251106,1739,4000,봉담동탄선,4000CZE010,서오산JC-북오산IC,4000VDE00001,45,27,28,172,3,E
20251106,1739,4000,봉담동탄선,4000CZE010,서오산JC-북오산IC,4000VDE00002,38,29,22,137,3,E
20251106,1739,4000,봉담동탄선,4000CZE010,서오산JC-북오산IC,4000VDE00004,32,29,25,100,3,E
20251106,1739,4000,봉담동탄선,4000CZE010,서오산JC-북오산IC,4000VDE00005,33,24,33,107,3,E
20251106,1739,4000,봉담동탄선,4000CZS020,동탄JC-북오산IC,4000VDS00009,22,10,48,357,3,S
20251106,1739,4001,인천김포선,4001CZE110,남청라JC-북청라IC,4001VDE01800,13,33,2,42,3,E
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00100,22,18,54,273,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00200,31,17,34,264,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00300,28,20,26,148,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00400,33,26,25,53,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00700,40,40,17,35,2,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00800,41,36,23,39,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS00900,36,28,25,51,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS01000,35,21,29,66,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS01100,31,19,34,69,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS01200,26,15,39,88,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS01300,31,14,41,100,3,S
20251106,1739,4001,인천김포선,4001CZS100,남청라JC-시점,4001VDS01400,27,11,46,123,3,S
20251106,1739,4004,화성광주선,4004CZS030,서용인JC-서용인IC,4004VDS01000,42,38,23,152,3,S
20251106,1739,4004,화성광주선,4004CZS040,포곡IC-서용인JC,4004VDS01100,29,18,43,250,3,S
20251106,1739,4004,화성광주선,4004CZS040,포곡IC-서용인JC,4004VDS01200,49,28,37,176,3,S
20251106,1739,6000,부산외곽선,6000CZE060,김해가야Hi-노포JC,6000VDE02200,41,31,24,96,3,E
20251106,1739,6000,부산외곽선,6000CZE060,김해가야Hi-노포JC,6000VDE02302,32,21,35,232,3,E
20251106,1739,6000,부산외곽선,6000CZE060,김해가야Hi-노포JC,6000VDE02402,44,32,23,114,3,E
20251106,1739,6000,부산외곽선,6000CZE060,김해가야Hi-노포JC,6000VDE02502,42,31,27,110,3,E

20251106,1829,0010,경부선,0010CZS010,영락IC-구서IC,0010VDS00100,50,35,31,184,3,S
20251106,1829,0010,경부선,0010CZS460,서울TG-신갈JC,0010VDS30702,95,39,10,77,3,S
20251106,1829,0100,남해선(순천-부산),0100CZE285,북부산TG-대저JC,0100VDE13600,29,10,49,770,3,E
20251106,1829,0150,서해안선,0150CZE305,팔탄JC-비봉IC,0150VDE27400,46,18,30,155,3,E
20251106,1829,0150,서해안선,0150CZE315,매송IC-팔곡JC,0150VDE28071,64,30,0,122,3,E
20251106,1829,0150,서해안선,0150CZE315,매송IC-팔곡JC,0150VDE28081,64,30,0,87,3,E
20251106,1829,0150,서해안선,0150CZE380,일직JC-금천IC,0150VDE29410,33,19,31,121,3,E
20251106,1829,0153,평택시흥선,0153CZE020,조암IC-마도JC,0153VDE00110,12,38,4,147,3,E
20251106,1829,0153,평택시흥선,0153CZE020,조암IC-마도JC,0153VDE00120,26,26,4,131,3,E
20251106,1829,0153,평택시흥선,0153CZE020,조암IC-마도JC,0153VDE00130,36,26,41,130,3,E
20251106,1829,0153,평택시흥선,0153CZE020,조암IC-마도JC,0153VDE00140,31,22,46,151,3,E
20251106,1829,0153,평택시흥선,0153CZE020,조암IC-마도JC,0153VDE00150,32,22,6,198,3,E
20251106,1829,0153,평택시흥선,0153CZE025,마도JC-송산마도IC,0153VDE00160,26,19,8,138,3,E
20251106,1829,0153,평택시흥선,0153CZE025,마도JC-송산마도IC,0153VDE00170,41,29,31,119,3,E
